from_account,to_account,amount,timestamp
afbb411a-a123-5a8c-93b7-a88612f70c97,7d824264-1ba3-62e7-afa4-15e56d204496,43.27,2024-05-23 23:31:29
093923de-8bab-ce3b-2628-6bfbe767dcea,157d94a1-06f0-28ff-a9ba-5a27907bfe36,119.17,2024-02-17 20:51:44
bd29ede9-cab4-923b-f448-83858de7ad6c,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf,8954.380000000001,2024-06-22 04:47:00
9b689c88-3ae9-09fe-cc82-18dac696f5e6,81fb18b3-c9a7-d91f-ef2a-e71357021049,96.99,2024-02-23 10:18:36
f0ede303-aa53-c19c-dfa4-bb9f5a856750,2bcfbe01-a28d-efe3-9bf0-027312476f57,919.84,2024-01-16 13:46:00
6f962882-95d8-2980-ff37-d19c2e76128b,88575117-6155-4667-2112-507c2cfa55b0,35.0,2024-01-26 00:52:37
9f294a8b-d184-6c39-c476-7556f97be2dd,cae9b4a7-2a79-ea68-0f44-704f1247ea4e,314.7,2024-05-20 13:00:00
989d9d4a-e15c-a666-4797-b2c957207246,859131d2-bbda-0242-2d17-4fc96f7c15ea,25.85,2024-05-29 23:31:02
fc04a168-652f-fb49-3873-e57f0ba078e8,87d292a6-98ee-ac2b-fe9f-ecaa6182f347,1002.42,2024-05-08 15:12:00
06b89231-8e86-7f3c-a487-eeabaccb461a,09a0a0f6-73b0-a091-7634-c1694f76e388,207.12,2024-03-31 16:39:00
47503f1d-c33a-1f6c-1d69-1fba5e187b24,8dcdcd03-969b-6662-0562-8059568cc69b,306.48,2024-05-17 15:37:00
8dedf9fb-4bb0-0f20-b27c-40266703b636,ffb8102d-9475-dbc9-9641-8cedd664d264,2.56,2024-06-08 06:42:38
5304317f-af42-e12f-3838-b3268e944239,6e068097-25e9-7977-8d72-48e2951f58d0,131.18,2024-05-07 10:40:20
bf7b539b-0f9a-ea4b-8acd-4e10bc594585,aefcfad8-efc8-9849-b3aa-7efe4458a885,734.11,2024-06-17 13:05:20
0e5dd462-cbd0-0ef2-530a-37df0bc61066,6e068097-25e9-7977-8d72-48e2951f58d0,342.69,2024-03-06 08:26:15
9f294a8b-d184-6c39-c476-7556f97be2dd,04aac1b7-5ca0-c428-822c-4d326c645c15,720.51,2024-06-21 15:45:00
5304317f-af42-e12f-3838-b3268e944239,cbd58bf6-1efd-76e9-ce37-14af99b49350,99.71,2024-04-04 11:48:52
7631de9d-dde9-f863-22bd-33886db99102,bb026576-f512-c4c3-b253-d2186c4a37ea,937.23,2024-03-29 16:36:54
dabac50d-ca3d-d859-c5ce-099c46b82659,23bed01d-43cf-2fde-2493-3b83757750a9,125.77,2024-02-16 16:09:45
8dedf9fb-4bb0-0f20-b27c-40266703b636,0267deb3-aab6-12c9-415d-174a75a66981,65.73,2024-05-01 16:54:22
7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,fc04a168-652f-fb49-3873-e57f0ba078e8,162.84,2024-02-05 15:44:00
0bbb2599-11ce-5dd2-b45e-d1f03139d32c,86cac6f4-e238-fe93-bd17-c5e8d5ca69ab,436.07,2024-03-03 19:23:25
3712f2d1-87cd-b6a1-bf01-2e32177d6e7e,8573e793-c715-b2b9-c40c-5d9146fde062,748.6,2024-05-20 13:25:00
3985c3cf-3f76-be1d-1efa-21977394988f,175ba98d-f814-0102-7de1-bdfed0725b5c,23.58,2024-02-09 17:06:01
7f671eec-3da7-0577-aee1-e86b9ea556aa,b18753e6-d457-8ad9-a867-a096edd877c8,43.69,2024-02-05 09:01:47
1422373f-8622-68d1-6683-e10796c044d0,52bdc661-9fe0-a8c7-fc8d-5b93a2a2e91f,125.4,2024-02-29 13:56:00
bdf66ba5-dc9c-96de-65a6-74c212738a23,74685b98-d2fe-2fde-d918-b3e5f2f25eef,238.23,2024-03-03 17:56:00
bdf66ba5-dc9c-96de-65a6-74c212738a23,a3b5cece-a446-be72-364c-911aa9ab364a,654.14,2024-06-18 16:05:00
bb5e4bcf-15ed-6269-1429-6c07f26b4776,f0b6f83f-a377-f6f1-d289-f0ab618ae305,285.12,2024-03-15 01:51:11
6694c343-10ba-58e3-d276-2bdc1d34d08e,e8a3f341-c881-9065-ba2c-98ce0b19f88e,65.65,2024-02-29 20:37:49
ab61a7b1-793b-4c32-2050-04943d114802,89a2688b-12c1-36e0-1998-5f15ff002d4d,60.94,2024-02-18 04:47:00
badcc32a-c159-0f53-8a0f-4efbedcd465e,f4e559e5-9622-9348-0f5a-e9d38e6e5003,136.61,2024-03-25 09:43:00
6a07f213-7129-cec7-9b69-554d7c54535f,ce7ae7f6-3982-0cff-4f77-a665ac3c5640,140.93,2024-04-13 11:07:00
0d01280f-d89a-40c0-e87d-1c78e7c421c7,fff9f585-0d55-7b61-8a17-5dfebfc00dc8,75.38,2024-04-12 17:46:07
a847bce7-90fa-6b57-24ac-2130deaf528d,ae8a7813-90e0-a95b-697c-392387fa841a,794.8,2024-01-02 13:42:00
7da67785-b63b-4dc3-a559-e46379e13cea,5738811d-70c2-903f-7a8d-03aa782a65e0,164.22,2024-05-11 11:41:15
01902620-59dc-abd0-56fe-bfb9ebe9e207,ab05347f-d556-b37d-8f08-81ee8011316b,592.81,2024-06-24 10:55:00
1d2324e6-8329-20b7-c143-f426372f871a,bf1e8366-4b8e-63d4-ce76-07adf7a67b94,980.62,2024-05-12 18:47:00
787f2425-dbcc-c477-09e9-db0adf465290,3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,137.63,2024-03-13 04:55:03
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,447.06,2024-01-19 14:33:00
49c13de7-3b42-06c5-085b-15fb4a8ff810,04fc6d82-7d15-4385-52fb-e43b99546eb4,83.43,2024-02-03 06:08:16
23bed01d-43cf-2fde-2493-3b83757750a9,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,256.33,2024-02-22 22:55:47
5d286aa4-28a3-9779-9c1c-351785d2d0a6,81e0d489-5a18-e2a3-0e61-4bcd97674900,20233.829999999998,2024-02-06 06:39:52
6f962882-95d8-2980-ff37-d19c2e76128b,df0f06cb-cb9b-c326-d20e-ac174e20fd1a,20.56,2024-02-16 09:54:34
fc04a168-652f-fb49-3873-e57f0ba078e8,04aac1b7-5ca0-c428-822c-4d326c645c15,87.27,2024-02-13 17:04:00
6e0d2648-35ce-8841-4973-2d6c4dcabfb7,78b2b549-3bdb-c09e-acc2-16a01bbc91f7,199.15,2024-06-17 10:59:59
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,4e6384bb-3e49-3f43-b118-f68d6786d506,638.66,2024-06-23 12:27:00
2369b584-ff5e-9ff0-ff50-bde4382567b8,c521bf2d-dc45-d539-c03f-3538e4855aa1,15.09,2024-05-09 12:42:30
2af43ab7-5e6f-ea07-c453-6f1d41992fdf,b1a6b1f1-620e-99d3-3b33-f3d8269cd696,7.36,2024-06-04 02:46:45
4d29d1ab-3455-12f7-01f7-c7ec0e0630cd,4ab7706e-b773-50ca-eec2-59dc7f95897c,172.18,2024-02-07 17:59:00
587ef344-6f3f-920c-98b8-e4cc1bc044fc,af908e3c-dd75-0e98-90e0-b95f0212b554,62.43,2024-03-09 05:25:59
bdf66ba5-dc9c-96de-65a6-74c212738a23,83f4a9a9-48a6-39d0-15b5-2908a8aa7158,1216.13,2024-04-13 13:29:00
d39e198b-4400-7d5a-e88d-a71926242b40,6e8f75a1-17dd-ed81-15da-705cd4ef00aa,208.35,2024-01-17 12:50:14
81fb18b3-c9a7-d91f-ef2a-e71357021049,9191b363-4e2d-6645-6dc7-cac7fd72b050,52.62,2024-01-24 06:50:15
a974d079-716f-da0a-45a8-882914e286e5,31274148-7c7c-404e-c422-d03ef29a6339,924.08,2024-03-10 15:52:00
1825bc54-30be-b45f-6835-14f2ceb81f9d,1d2324e6-8329-20b7-c143-f426372f871a,171.16,2024-05-18 13:07:19
8c41561b-e827-a1b9-d4a0-2e536d3ee1dc,a81fdec3-279c-658a-3676-0ce581e5c9f6,41.51,2024-02-25 05:46:58
47503f1d-c33a-1f6c-1d69-1fba5e187b24,f4e559e5-9622-9348-0f5a-e9d38e6e5003,581.69,2024-01-28 12:21:00
04aac1b7-5ca0-c428-822c-4d326c645c15,f020e992-b576-255e-9854-9f222102f9c9,38799.990000000005,2024-05-25 23:09:39
138d994c-2b0a-bedd-c774-44cb5543fc3c,3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,970.21,2024-03-06 17:44:00
7d106c60-8162-7cf1-4394-72e6da587e8a,1931e9ee-a56c-0941-fbf2-4050a748dbcf,296.48,2024-06-21 04:06:17
fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,c9e48e8c-25c6-1c45-c63d-04ee541c7a86,100.77,2024-04-23 11:54:27
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,bdf66ba5-dc9c-96de-65a6-74c212738a23,687.12,2024-04-18 14:36:00
bdc14f1f-295d-6fbf-430f-801dfad409e2,d12dbc9a-aaf9-1531-0200-b1f08768a84f,199.35,2024-05-17 16:46:41
a974d079-716f-da0a-45a8-882914e286e5,8573e793-c715-b2b9-c40c-5d9146fde062,608.49,2024-06-14 15:13:00
11c58ef0-dd46-3c09-4752-87aa5408f9ac,dc4ad56b-d601-6237-ac9e-d156f63fce41,2465.46,2024-06-15 09:53:48
c521bf2d-dc45-d539-c03f-3538e4855aa1,1a85910d-5a05-7c11-4ffc-a6b199b479d4,530.11,2024-02-04 09:58:56
a974d079-716f-da0a-45a8-882914e286e5,533420e6-d9d8-0b8d-7e8a-dee70758e201,1174.18,2024-01-27 12:35:00
01902620-59dc-abd0-56fe-bfb9ebe9e207,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,555.56,2024-04-26 10:17:00
bf7b539b-0f9a-ea4b-8acd-4e10bc594585,87d292a6-98ee-ac2b-fe9f-ecaa6182f347,59.13,2024-05-25 10:36:28
1d2324e6-8329-20b7-c143-f426372f871a,8861fe18-58e2-5888-0a83-81bec85aca46,131.77,2024-04-28 11:41:00
431d029f-ac1e-86d8-bfbf-397bac3e7b0d,78660765-14f7-ce8d-d5bc-b8d04094dded,204.86,2024-04-22 13:15:51
90164161-cfa7-01cd-2631-d00b26d794d3,ef04e57d-cdcc-c33a-a943-4aa096fc734d,46.29,2024-01-08 00:03:25
5260001e-eecf-67d2-7491-76f46090d697,287d06ca-6f4c-c69a-4b22-d3081c8eaee9,12.67,2024-02-01 11:05:41
5260001e-eecf-67d2-7491-76f46090d697,9f0fda8d-0537-9ff6-d6d7-b3b833094d35,8.64,2024-04-13 00:18:14
bf1e8366-4b8e-63d4-ce76-07adf7a67b94,2812859a-1337-739e-8d4f-5d272c7f0b79,706.89,2024-05-19 23:14:36
9082889b-e1cd-e87f-ec95-5f87ae5ec365,19db3ad0-ddd1-dfb2-3b98-2ef8daf61a26,317.44,2024-04-05 15:45:00
6aedfdc7-a3e0-5309-b5a1-b94967884209,a847bce7-90fa-6b57-24ac-2130deaf528d,320.57,2024-05-10 16:27:00
31274148-7c7c-404e-c422-d03ef29a6339,a981b098-b2cf-952d-a7f3-33b3f7baf55e,28432.149999999998,2024-06-16 09:38:53
134a5a2f-a7cf-705c-c257-cf73c29d782b,6b88f83d-d97d-c9cd-033d-2bce575aed2c,609.35,2024-01-20 11:35:00
9e11d2cd-0930-aef6-8a80-068ddf547e50,1a85910d-5a05-7c11-4ffc-a6b199b479d4,39.69,2024-01-27 02:01:58
9f294a8b-d184-6c39-c476-7556f97be2dd,0a17991e-a576-9411-a0a1-1839e7457704,766.12,2024-03-14 13:27:00
1497d658-7010-f719-7e69-5d0d8a3c3b5e,8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,36.85,2024-02-04 03:08:53
8573e793-c715-b2b9-c40c-5d9146fde062,f020e992-b576-255e-9854-9f222102f9c9,36.63,2024-04-05 10:25:49
6a34c854-1071-4d51-36c5-9dacb4d7e28e,7631de9d-dde9-f863-22bd-33886db99102,15.74,2024-06-13 03:07:48
56ea57b3-beed-10b6-4f6e-274bdedab027,46d483f3-d450-281c-6c6f-7633a2607723,696.68,2024-02-11 13:33:00
b3e4110a-45f5-0c52-2e2f-bf77076979d6,a99f1318-49c8-a43f-7ed7-0ed7b194990b,719.23,2024-01-28 13:44:00
0a2c827e-9832-6856-9434-0a033f07f814,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,178.11,2024-03-16 04:38:47
aac93316-86e5-2753-7c93-f6cc97d7a560,093923de-8bab-ce3b-2628-6bfbe767dcea,285.26,2024-04-20 18:50:00
6a07f213-7129-cec7-9b69-554d7c54535f,ebff8d15-30cb-d755-6232-b17a25074181,568.3,2024-02-12 17:18:00
b1a6b1f1-620e-99d3-3b33-f3d8269cd696,4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,18.78,2024-03-12 15:17:19
505cc686-9f87-1ce7-5487-fd4febb7a385,e0c53cb8-3da9-c2a9-0ed4-2f1a3d4cbf37,38.98,2024-01-13 17:03:26
9458054e-c287-4f06-9050-f7efc1235c91,828c37e7-87d5-b7be-1d30-d990a21b0307,785.33,2024-04-21 19:32:00
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,9f0fda8d-0537-9ff6-d6d7-b3b833094d35,251.22,2024-01-10 16:03:00
edcb8cb6-0692-dc63-9424-aed51bac5c15,e3236d1a-3c1b-dacc-18e1-93311dba1267,438.26,2024-06-26 13:25:07
c6deb2f0-530a-c1c7-b8ba-83684fc77768,0a4c9f7f-9384-ec2b-44fe-acaed248a9a7,450.47,2024-02-06 09:47:00
82dc4c8e-36b5-229a-acf5-e81e71316269,b64fa54a-8c61-1654-95da-75c1a21150f9,19.67,2024-01-26 07:22:35
22f235f2-e11b-868d-bf0d-073d821c1336,89a2688b-12c1-36e0-1998-5f15ff002d4d,267.51,2024-02-21 14:53:04
0d77c5a0-e222-b6a6-15bf-be9798a21f1c,67814c1f-cc53-0e36-addc-3e13ab3b4d37,557.12,2024-03-14 11:08:00
3a7e8e14-e359-eee1-7399-1a476e191042,13c11754-27aa-7cbc-2337-7bbcfffe77c8,11.11,2024-02-06 07:22:26
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,2dea9493-0658-663a-698c-206fe1a47e10,113.43,2024-01-25 04:46:37
c521bf2d-dc45-d539-c03f-3538e4855aa1,4b5305e5-17d2-582e-046a-0df5cafda613,39.68,2024-02-26 13:49:08
9f294a8b-d184-6c39-c476-7556f97be2dd,48f1096d-9c4f-fb46-71b7-01aaf836f571,615.25,2024-06-15 12:11:00
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,68a51c68-632d-bb5e-486b-b6bfeafde7d9,465.23,2024-06-18 10:13:00
dc4ad56b-d601-6237-ac9e-d156f63fce41,c241330b-01a9-e71f-de8a-774bcf36d58b,19.15,2024-01-31 07:30:42
59a1120e-1bb4-3332-d8e7-012f39681c81,b7e6427c-bf78-0e3f-f6b7-51f79b749245,666.73,2024-04-15 12:33:00
587ef344-6f3f-920c-98b8-e4cc1bc044fc,6e218b09-9afd-4015-816b-cb9f7426b193,334.98,2024-04-01 04:50:25
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,1a84a51a-a9d3-d7c7-ee87-905e4ca415ea,1127.54,2024-04-29 13:10:00
9ad620ab-4821-2ddb-45b8-9cd927cb6f2a,935f2b0a-a138-4ddc-e2d9-de5d6a18ce4c,796.64,2024-06-13 04:04:27
92f5df7b-0323-d342-df6a-8f931a432f0a,6f81cf4f-7701-f7bb-7bc6-7e1fc64ee6e3,23.84,2024-02-23 10:36:16
295b4715-c333-e861-5fb8-d16c2720797d,19db3ad0-ddd1-dfb2-3b98-2ef8daf61a26,9.47,2024-05-30 15:58:28
6aedfdc7-a3e0-5309-b5a1-b94967884209,16419f82-8b9d-2434-e465-e150bd9c66b3,522.51,2024-01-14 14:42:00
663f1c97-9562-69f0-e5d7-b8756dadd6c7,fbddcf7c-9c96-e9ec-4d71-c366b41b3143,87.57,2024-01-22 22:05:30
ffb8102d-9475-dbc9-9641-8cedd664d264,c1581092-f335-cba3-513a-7052986f9025,93.3,2024-01-23 08:19:05
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,13a4a492-497d-e16d-d4ea-120a5e659654,622.85,2024-02-25 13:57:00
ebd14d2c-75b2-7455-04cc-3ede6fac1673,6651529e-8268-690b-a438-25b559e4b671,710.3,2024-03-12 16:32:00
ae8a7813-90e0-a95b-697c-392387fa841a,46d483f3-d450-281c-6c6f-7633a2607723,7.56,2024-03-17 01:36:35
1a85910d-5a05-7c11-4ffc-a6b199b479d4,7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,201.01,2024-05-17 12:45:00
bd767e35-f5c9-b047-9c10-c5720f6b40d0,c3e15a85-d46e-f104-1190-6f5034885a46,15.67,2024-01-19 01:09:59
b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,b38a088c-a65e-d389-b74d-0fb132e70629,166.88,2024-03-01 21:24:42
1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,a34b6cf6-2053-da42-f1af-db65b289f224,130.2,2024-05-06 01:00:45
afd5dea5-89d7-fd6c-ce77-7f00ecf27e76,ab61a7b1-793b-4c32-2050-04943d114802,117.25,2024-05-30 12:18:06
43dac043-2a45-c2ab-8cbf-edb0f264accc,bf1e8366-4b8e-63d4-ce76-07adf7a67b94,357.62,2024-03-04 03:01:49
ef04e57d-cdcc-c33a-a943-4aa096fc734d,c2b6d2c5-fa5d-3100-11b7-e948d0e6e660,43.67,2024-04-07 04:11:02
9e3d750d-f296-d9f0-cd23-72c22bffe17b,e3236d1a-3c1b-dacc-18e1-93311dba1267,976.95,2024-03-24 10:35:00
e8dd5e5a-1712-fb16-21a4-344fbb7bee03,1d2324e6-8329-20b7-c143-f426372f871a,377.0,2024-04-17 02:09:46
59a1120e-1bb4-3332-d8e7-012f39681c81,a0d4de3d-2303-f6c6-d69d-42f1ae4c84ff,866.73,2024-05-18 13:13:00
3602f8ac-10f1-bc81-448a-aa9e66b2bc5b,1723199d-bf2c-14a0-3a3c-8a71ff574e2b,28.41,2024-02-27 21:02:38
0a2c827e-9832-6856-9434-0a033f07f814,96da1dac-72ff-5d2a-386e-cbe06b65a6a4,45.93,2024-01-31 05:41:46
ab05347f-d556-b37d-8f08-81ee8011316b,6a07f213-7129-cec7-9b69-554d7c54535f,1032.39,2024-03-18 09:41:00
06b89231-8e86-7f3c-a487-eeabaccb461a,c1581092-f335-cba3-513a-7052986f9025,53.51,2024-05-20 11:27:00
138d994c-2b0a-bedd-c774-44cb5543fc3c,f020e992-b576-255e-9854-9f222102f9c9,148.51,2024-04-09 18:52:00
8da8eee4-0df5-6ac6-f96b-648a0ba6eab9,894a05e4-30b1-87ef-310c-0c003fa7f104,86.84,2024-01-15 22:12:14
a2178f84-bdb0-25ff-2451-e5a411d059b2,7f671eec-3da7-0577-aee1-e86b9ea556aa,667.11,2024-02-14 13:55:00
cbd58bf6-1efd-76e9-ce37-14af99b49350,f6e39356-a814-9562-da00-3f16b9469bcf,73.2,2024-04-24 03:58:17
7f9d3e64-c1a6-423b-9f64-eeed5c9d927d,43dac043-2a45-c2ab-8cbf-edb0f264accc,39.39,2024-05-04 01:43:06
9ef2b93e-30ac-7d7b-a2f9-63a33810ae66,ebc2026f-af34-cf65-a193-c4b23c19e71d,22.05,2024-04-21 01:49:17
4d29d1ab-3455-12f7-01f7-c7ec0e0630cd,eb6c1016-cee6-24d0-9dac-6e8345241ea6,887.99,2024-02-01 12:30:00
d39e198b-4400-7d5a-e88d-a71926242b40,f0ede303-aa53-c19c-dfa4-bb9f5a856750,218.51,2024-01-27 06:19:20
0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,8eb22579-0cdb-1ca4-76ec-bdd68498e113,124.91,2024-06-14 19:07:58
88575117-6155-4667-2112-507c2cfa55b0,aac93316-86e5-2753-7c93-f6cc97d7a560,466.43,2024-03-02 12:35:00
aefcfad8-efc8-9849-b3aa-7efe4458a885,63b4c08b-6b8e-869f-d538-5b0e34f3193c,90.89,2024-04-01 13:50:26
2af43ab7-5e6f-ea07-c453-6f1d41992fdf,6f962882-95d8-2980-ff37-d19c2e76128b,47.3,2024-01-18 00:37:12
74685b98-d2fe-2fde-d918-b3e5f2f25eef,a847bce7-90fa-6b57-24ac-2130deaf528d,36.08,2024-03-04 08:41:53
3dc98290-15ea-bb27-30e9-12f2f2b43abf,c9776598-203c-8c25-fd23-5def3e5a87e3,311.91,2024-04-10 21:49:19
a974d079-716f-da0a-45a8-882914e286e5,3f87e362-cf8d-446a-bc2c-bb0ddd334cc7,171.62,2024-04-02 18:21:00
e8dd5e5a-1712-fb16-21a4-344fbb7bee03,c7b5b2bc-5a8a-aeca-1a50-aec3aabc25fa,383.67,2024-03-14 08:17:27
1f4a8ca1-ab85-fd59-5463-adc78fca7b6a,7f671eec-3da7-0577-aee1-e86b9ea556aa,677.49,2024-06-23 17:46:00
c241330b-01a9-e71f-de8a-774bcf36d58b,97fa7f04-8363-9007-5cae-9610c72c1fe3,178.74,2024-03-07 06:50:22
59a1120e-1bb4-3332-d8e7-012f39681c81,f6e39356-a814-9562-da00-3f16b9469bcf,243.08,2024-02-15 18:34:00
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,ab61a7b1-793b-4c32-2050-04943d114802,603.41,2024-02-18 16:31:00
a847bce7-90fa-6b57-24ac-2130deaf528d,ebc2026f-af34-cf65-a193-c4b23c19e71d,490.57,2024-03-15 11:06:00
138d994c-2b0a-bedd-c774-44cb5543fc3c,d0243d72-3748-967f-961d-33ba350843f0,358.54,2024-03-18 11:35:00
82ec9f2d-fbf6-e16f-9b30-80d56fb78271,fbe94499-dbc0-80fd-46fb-7bf300b9d4a3,85.22,2024-02-02 06:06:27
e05fb8bc-8a16-a06c-c958-e75e21d53971,a561e1e9-17ec-889c-86c1-b6cbe99630f7,116.73,2024-02-15 04:45:00
1a85910d-5a05-7c11-4ffc-a6b199b479d4,828c37e7-87d5-b7be-1d30-d990a21b0307,688.07,2024-06-28 17:04:00
6f962882-95d8-2980-ff37-d19c2e76128b,43dac043-2a45-c2ab-8cbf-edb0f264accc,119.59,2024-03-16 08:45:03
63f2ae24-fc3d-3348-008d-4127610461e3,8a63f881-ffd0-f9d5-a6f2-f7b80cf35b58,169.1,2024-01-04 11:29:27
77097749-527e-ecfa-a79a-c9aa9b4e2c24,c0e9ab30-ed26-62e9-17e0-11b7f8102383,28.03,2024-06-19 20:48:32
6aedfdc7-a3e0-5309-b5a1-b94967884209,dc4ad56b-d601-6237-ac9e-d156f63fce41,437.16,2024-03-28 16:07:00
2812859a-1337-739e-8d4f-5d272c7f0b79,cbdc4318-4d85-a3d2-a1a2-748571348c2a,108.03,2024-02-11 21:26:05
8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,47.53,2024-02-01 02:17:11
f0ede303-aa53-c19c-dfa4-bb9f5a856750,093923de-8bab-ce3b-2628-6bfbe767dcea,290.18,2024-02-27 15:08:00
5cb85aed-f5f6-2c97-6efb-63b11b049863,cae9b4a7-2a79-ea68-0f44-704f1247ea4e,16.71,2024-05-12 12:13:48
bb5e4bcf-15ed-6269-1429-6c07f26b4776,0d2b91ef-b897-6ec5-ea74-bb18de3b496f,3.38,2024-03-10 18:13:49
75d66ed4-eb1f-a9f2-d10b-d1d033173470,ab61a7b1-793b-4c32-2050-04943d114802,173.48,2024-04-09 02:18:10
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,8da8eee4-0df5-6ac6-f96b-648a0ba6eab9,151.27,2024-03-07 13:10:00
138d994c-2b0a-bedd-c774-44cb5543fc3c,b1a6b1f1-620e-99d3-3b33-f3d8269cd696,130.4,2024-01-08 10:11:00
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,06cb0fb3-9a1d-e644-815e-f6d13b8faa18,161.59,2024-01-28 14:51:00
a3b5cece-a446-be72-364c-911aa9ab364a,f22b5b98-b24c-c64f-be3e-6e57f30a9e32,392.87,2024-02-10 17:57:06
6a34c854-1071-4d51-36c5-9dacb4d7e28e,6e8f75a1-17dd-ed81-15da-705cd4ef00aa,11.85,2024-01-17 10:18:45
fa02eaec-96ef-2ad6-b97e-670346c8adfe,c0e9ab30-ed26-62e9-17e0-11b7f8102383,139.23,2024-03-08 00:59:04
78660765-14f7-ce8d-d5bc-b8d04094dded,42c18a62-ef48-e8d5-50fd-9d3f85d51695,867.34,2024-03-23 22:53:56
562b0f79-c374-59ee-f50b-ea63371ecd7b,9ad620ab-4821-2ddb-45b8-9cd927cb6f2a,109.87,2024-05-20 13:01:45
0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,66132e69-7418-8109-d3d1-bf0f56c438e4,1.19,2024-04-13 14:57:23
ce7ae7f6-3982-0cff-4f77-a665ac3c5640,cac5b68c-28f4-9481-a0a0-4dc427209bdf,178.09,2024-04-24 06:04:27
78b2b549-3bdb-c09e-acc2-16a01bbc91f7,a092f52a-d4a0-57a7-b0cc-1b3b9793b9b4,182.24,2024-03-20 09:05:17
134a5a2f-a7cf-705c-c257-cf73c29d782b,707df251-fdb1-429e-7010-ed13b526b22d,113.84,2024-05-05 12:47:00
b489d070-7914-f8a8-bea4-ff31517400f8,56ea57b3-beed-10b6-4f6e-274bdedab027,157.72,2024-04-25 19:14:32
a0d4de3d-2303-f6c6-d69d-42f1ae4c84ff,a847bce7-90fa-6b57-24ac-2130deaf528d,55.9,2024-06-24 23:40:50
c6deb2f0-530a-c1c7-b8ba-83684fc77768,5be4bf51-9269-8698-61a1-17293cb98350,397.43,2024-04-23 14:04:00
366eb16f-508e-bad7-b7c9-3acfe059a0ee,ce7ae7f6-3982-0cff-4f77-a665ac3c5640,57.92,2024-06-26 21:28:37
cae9b4a7-2a79-ea68-0f44-704f1247ea4e,cbc84759-f5b7-8cc7-e6b3-c944cb323e35,69.99,2024-02-14 14:18:43
afffcfd2-341e-f40b-57c7-00aab7b56ea7,157d94a1-06f0-28ff-a9ba-5a27907bfe36,46.77,2024-02-15 05:49:53
43f59a85-fbc9-f87a-f668-a61794a1875d,6aedfdc7-a3e0-5309-b5a1-b94967884209,56.33,2024-06-19 08:17:27
ebff8d15-30cb-d755-6232-b17a25074181,97fa7f04-8363-9007-5cae-9610c72c1fe3,483.4,2024-04-13 04:38:35
134a5a2f-a7cf-705c-c257-cf73c29d782b,81f7f3fb-19e4-5c6a-c9c2-3e69d82c7565,155.97,2024-05-11 13:50:00
4ca9cf07-b1aa-0f6a-2a96-e1e27194eae2,f4e559e5-9622-9348-0f5a-e9d38e6e5003,1095.39,2024-02-18 05:20:21
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,0a4c9f7f-9384-ec2b-44fe-acaed248a9a7,870.25,2024-03-08 13:08:00
f1b64afe-d31e-df1a-e9ff-1cae41c8ca8c,a8e56e0c-20de-435d-2031-d750c40db9b4,69.71,2024-05-21 17:31:56
925817b7-cf50-1889-e8b7-7f7b7321bf6b,c566aa81-b15e-54f6-d4d3-07952e4bebc4,27267.140000000003,2024-05-27 15:15:15
e0c53cb8-3da9-c2a9-0ed4-2f1a3d4cbf37,ad261ec5-5d42-b9e9-692e-07b60b2f6d5c,101.92,2024-03-01 16:15:57
c9776598-203c-8c25-fd23-5def3e5a87e3,366eb16f-508e-bad7-b7c9-3acfe059a0ee,89.1,2024-05-25 21:55:03
90164161-cfa7-01cd-2631-d00b26d794d3,533420e6-d9d8-0b8d-7e8a-dee70758e201,143.97,2024-05-29 06:06:15
6aedfdc7-a3e0-5309-b5a1-b94967884209,3e6dd58b-7367-c28d-e1b2-94de4767d76c,379.95,2024-05-27 14:33:00
