from_account,to_account,amount,timestamp,label,device_id,channel,region
122c9a56-01d7-4256-3860-2ab696a402f2,f22b5b98-b24c-c64f-be3e-6e57f30a9e32,73.53,2024-03-16 07:53:24,normal,DEV-9599390F516D,web,EU-WEST
aefcfad8-efc8-9849-b3aa-7efe4458a885,9716108e-f721-69bb-8096-27182051acef,161.79,2024-03-16 08:41:41,normal,DEV-C69A77064602,atm,US-EAST
9c07a751-1437-4509-2cd1-586a2b840c67,afffcfd2-341e-f40b-57c7-00aab7b56ea7,6.74,2024-03-16 10:08:47,normal,DEV-E9A1C34E9BAF,mobile,LATAM
6aedfdc7-a3e0-5309-b5a1-b94967884209,75d66ed4-eb1f-a9f2-d10b-d1d033173470,534.15,2024-03-16 10:28:00,normal,DEV-A9D4B3D205AE,mobile,EU-WEST
47503f1d-c33a-1f6c-1d69-1fba5e187b24,a0d4de3d-2303-f6c6-d69d-42f1ae4c84ff,852.35,2024-03-16 11:03:00,normal,DEV-9F7AC3D94859,web,EU-WEST
c268283e-e32f-2e63-b7fd-dd71a075e927,ef04e57d-cdcc-c33a-a943-4aa096fc734d,68.03,2024-03-16 11:34:26,normal,DEV-5665CAC29F1D,mobile,EU-EAST
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,6553867d-a881-bfd3-d47d-577bfa5a91ca,816.93,2024-03-16 12:36:00,normal,DEV-A48AE0D0DACC,web,US-WEST
3712f2d1-87cd-b6a1-bf01-2e32177d6e7e,9e3d750d-f296-d9f0-cd23-72c22bffe17b,656.42,2024-03-16 12:42:00,normal,DEV-BCA68E260057,web,EU-WEST
f7dc67e0-3097-4b2b-46a0-2a9b65ec7acd,0a17991e-a576-9411-a0a1-1839e7457704,24.5,2024-03-16 13:28:16,normal,DEV-594E5D15C129,web,APAC
9f294a8b-d184-6c39-c476-7556f97be2dd,175ba98d-f814-0102-7de1-bdfed0725b5c,697.21,2024-03-16 14:59:00,normal,DEV-37065FBA343C,web,EU-EAST
a34db7c5-760d-ebbb-3b70-b3a124a35cf2,88575117-6155-4667-2112-507c2cfa55b0,487.53,2024-03-16 15:43:34,normal,DEV-71A06B8DA340,web,US-WEST
56ea57b3-beed-10b6-4f6e-274bdedab027,176132ed-069f-14f1-4018-1c6e9a8cfa3c,1253.42,2024-03-16 16:45:00,normal,DEV-2BB5A5767E70,web,LATAM
989bc4da-9b37-a22b-6a8a-616fc3b290d0,d4f8fd72-f382-1cfd-c083-b73a473bd358,11.12,2024-03-16 17:05:20,normal,DEV-FE20AAE2AD63,mobile,EU-EAST
3985c3cf-3f76-be1d-1efa-21977394988f,c8dcd19f-3e35-1128-7900-f7f993829b43,522.65,2024-03-16 21:16:13,normal,DEV-D428EB6D3598,web,LATAM
9458054e-c287-4f06-9050-f7efc1235c91,a8e56e0c-20de-435d-2031-d750c40db9b4,338.01,2024-03-17 10:18:00,normal,DEV-C251DF2053A3,web,US-EAST
892e6161-be2d-740a-1e9b-23bc50c7c006,5738811d-70c2-903f-7a8d-03aa782a65e0,830.89,2024-03-17 10:25:36,normal,DEV-7CFF2C435667,web,LATAM
7f2984f5-bec3-9a37-9b3d-74bde91e314e,a4161293-c4c2-e2e3-444e-a7c8c0398710,218.35,2024-03-17 10:57:54,normal,DEV-844EE684390C,web,LATAM
06b89231-8e86-7f3c-a487-eeabaccb461a,14a0bccb-8a47-6a87-e49d-681d51d87c64,619.67,2024-03-17 11:56:00,normal,DEV-09C3E2F820DF,mobile,LATAM
f758dce2-0556-daea-67b0-32831d7c0098,2dea9493-0658-663a-698c-206fe1a47e10,692.53,2024-03-17 12:04:00,normal,DEV-CCB80253E7B2,mobile,LATAM
5be4bf51-9269-8698-61a1-17293cb98350,4b5305e5-17d2-582e-046a-0df5cafda613,82.98,2024-03-17 12:22:26,normal,DEV-2922C8AAE0C8,atm,EU-EAST
f4427e0b-6148-4bb3-889b-78d5dbfdd97e,171dabf9-daf4-81a7-fa34-d2e8dd3f7d7e,226.46,2024-03-17 13:03:25,normal,DEV-0DF42751AB86,mobile,EU-EAST
5ca260c9-eb76-07c9-b08a-4895d4ffa666,366eb16f-508e-bad7-b7c9-3acfe059a0ee,3030.97,2024-03-17 13:04:00,normal,DEV-BD2771C74F62,web,LATAM
7e8f8095-624c-69b6-b244-45a7b7e58481,eeea163e-21e8-ac68-43e4-2caf8181a8cc,37.21,2024-03-17 13:54:36,normal,DEV-79FE411920F6,web,US-WEST
3712f2d1-87cd-b6a1-bf01-2e32177d6e7e,f41ea3ac-5fd2-3109-4140-752caa448259,275.35,2024-03-17 14:20:00,normal,DEV-CCCADE9AB7BF,web,EU-WEST
06b89231-8e86-7f3c-a487-eeabaccb461a,3f4b1a70-c074-718e-425a-609f7337c599,389.42,2024-03-17 14:28:00,normal,DEV-BFA824E700EF,web,APAC
87c5421e-ec24-a3c5-c754-108ff4188f3f,117b355b-7094-4bdb-26a5-24e350ee7a92,69.02,2024-03-17 15:20:09,normal,DEV-F10B6021A15B,web,US-WEST
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,6f962882-95d8-2980-ff37-d19c2e76128b,613.13,2024-03-17 15:25:00,normal,DEV-8DC11F808E1C,web,US-EAST
6de59332-9364-f3d0-5024-bdc6dcb33df3,587ef344-6f3f-920c-98b8-e4cc1bc044fc,243.0,2024-03-17 15:52:00,normal,DEV-1A654832DAF1,web,US-WEST
9716108e-f721-69bb-8096-27182051acef,8eb22579-0cdb-1ca4-76ec-bdd68498e113,40.36,2024-03-17 18:08:44,normal,DEV-47D9272D6ACE,mobile,EU-EAST
92f5df7b-0323-d342-df6a-8f931a432f0a,49c13de7-3b42-06c5-085b-15fb4a8ff810,68.18,2024-03-17 18:28:27,normal,DEV-9ACA4E6120F3,web,LATAM
f4427e0b-6148-4bb3-889b-78d5dbfdd97e,13a4a492-497d-e16d-d4ea-120a5e659654,136.96,2024-03-17 18:57:06,normal,DEV-E29D15B98C20,web,LATAM
e1e3db63-ef7d-dc76-b92d-a22b21df306f,7250ee18-260a-5962-dd81-b7f57d5911c6,72.95,2024-03-17 20:28:55,normal,DEV-426BE4A07521,mobile,US-WEST
63f2ae24-fc3d-3348-008d-4127610461e3,48f1096d-9c4f-fb46-71b7-01aaf836f571,22281.5,2024-03-18 07:55:00,mule_flow,DEV-81AD6138ECB0,mobile,EU-WEST
48f1096d-9c4f-fb46-71b7-01aaf836f571,81e0d489-5a18-e2a3-0e61-4bcd97674900,3183.05,2024-03-18 07:59:57,mule_flow,DEV-4454FD176BF3,mobile,US-WEST
48f1096d-9c4f-fb46-71b7-01aaf836f571,598ddaec-eaaf-e543-2434-a678a9e27ba9,3162.0800000000004,2024-03-18 08:04:20,mule_flow,DEV-AF9CA1C31B46,web,EU-WEST
48f1096d-9c4f-fb46-71b7-01aaf836f571,cbdc4318-4d85-a3d2-a1a2-748571348c2a,3232.26,2024-03-18 08:10:07,mule_flow,DEV-6907ACB06F5B,web,EU-EAST
48f1096d-9c4f-fb46-71b7-01aaf836f571,0a0537f0-2c2c-d22b-a568-95c6812a1f9b,3133.96,2024-03-18 08:11:36,mule_flow,DEV-1613D9EA0055,mobile,US-WEST
48f1096d-9c4f-fb46-71b7-01aaf836f571,b3ecb951-ab8c-bf97-20b7-1785d02ce0c1,3197.42,2024-03-18 08:19:39,mule_flow,DEV-7F1D26F5C6D5,mobile,US-EAST
48f1096d-9c4f-fb46-71b7-01aaf836f571,81f7f3fb-19e4-5c6a-c9c2-3e69d82c7565,3229.94,2024-03-18 08:24:24,mule_flow,DEV-9648CCC3BE47,web,EU-EAST
48f1096d-9c4f-fb46-71b7-01aaf836f571,a4bbf962-606e-0e1c-8f15-84494f40c22f,3201.77,2024-03-18 08:29:57,mule_flow,DEV-DB74A6D16C6E,mobile,LATAM
6c6fa611-5ab3-3edf-6e59-5ed3a8b317fa,f143262f-dc5c-0eed-8da0-365bf89897b9,34.75,2024-03-18 08:52:07,normal,DEV-35B820168E6D,mobile,US-WEST
bf1e8366-4b8e-63d4-ce76-07adf7a67b94,0299436a-8e48-5223-46b9-8991e14eb70d,137.17,2024-03-18 09:14:15,normal,DEV-192876DA7BC3,mobile,US-WEST
7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,19db3ad0-ddd1-dfb2-3b98-2ef8daf61a26,1389.89,2024-03-18 10:18:00,normal,DEV-21DC0DBBBA59,web,EU-EAST
0d2b91ef-b897-6ec5-ea74-bb18de3b496f,9261549d-3d22-5c30-b28f-41defb140bc3,100.55,2024-03-18 11:25:00,normal,DEV-CB056D9E4E0F,web,US-WEST
bdf66ba5-dc9c-96de-65a6-74c212738a23,c521bf2d-dc45-d539-c03f-3538e4855aa1,696.6,2024-03-18 11:48:00,normal,DEV-04292584470C,web,LATAM
b3e4110a-45f5-0c52-2e2f-bf77076979d6,4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,604.46,2024-03-18 12:05:00,normal,DEV-1D25C81F5BBD,mobile,US-EAST
1e52d770-3f89-7142-fe71-6b1415ce6a66,88575117-6155-4667-2112-507c2cfa55b0,21.96,2024-03-18 13:12:06,normal,DEV-606778ADB182,mobile,US-WEST
da330aa1-541c-dfcd-da0d-4a5f148f8b74,bd29ede9-cab4-923b-f448-83858de7ad6c,163.92,2024-03-18 14:03:41,normal,DEV-D7F3E266C16F,mobile,APAC
ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,59a1120e-1bb4-3332-d8e7-012f39681c81,118.2,2024-03-18 14:10:00,normal,DEV-2771835CF16B,web,US-WEST
da330aa1-541c-dfcd-da0d-4a5f148f8b74,db52ca58-0500-0bc6-b20d-cb6ef2311f17,48.78,2024-03-18 14:12:39,normal,DEV-28D4F611C0EC,mobile,EU-WEST
da330aa1-541c-dfcd-da0d-4a5f148f8b74,4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,24.12,2024-03-18 14:19:48,normal,DEV-98C38F928BCA,mobile,LATAM
da330aa1-541c-dfcd-da0d-4a5f148f8b74,4dead645-0986-bbeb-f23e-323d0b9bd934,31.83,2024-03-18 14:32:29,normal,DEV-F2617FE54EDD,web,LATAM
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,b489d070-7914-f8a8-bea4-ff31517400f8,313.43,2024-03-18 15:01:11,normal,DEV-BE20A72427A6,web,EU-EAST
5304317f-af42-e12f-3838-b3268e944239,a3d70628-ece6-6fa2-fd51-66e6451b4cf3,100.57,2024-03-18 15:06:42,normal,DEV-231DB362CD55,mobile,US-WEST
79eb4168-1045-56e5-bee3-eb791d181ee9,dafec8a9-3c71-e0be-f357-956071d79665,41.52,2024-03-18 16:04:51,normal,DEV-487337A2A180,web,US-WEST
8db06746-7927-9973-5e78-1fd794e0d3ba,8eb22579-0cdb-1ca4-76ec-bdd68498e113,53.04,2024-03-18 17:27:04,normal,DEV-3BAD693E5FCF,web,LATAM
f54ad0a2-e874-66d7-ad66-a1bd93676a02,17e8392a-55ce-e5db-9e87-e04ca2086977,113.01,2024-03-18 19:19:31,normal,DEV-CA8D06DEFCA8,mobile,EU-WEST
a4b1f991-7542-4646-4d37-a539857dd3b3,4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,16.26,2024-03-18 20:33:22,normal,DEV-69ADC8CC684D,mobile,EU-EAST
341c6494-0d36-6dfc-c28e-bd7071299889,2dbc2134-c30f-f46e-8026-695ff8cda88b,249.48,2024-03-19 07:54:58,normal,DEV-DF61B7146C44,mobile,EU-EAST
6de59332-9364-f3d0-5024-bdc6dcb33df3,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,221.91,2024-03-19 11:36:00,normal,DEV-845B2E791BBB,web,EU-EAST
134a5a2f-a7cf-705c-c257-cf73c29d782b,1ee34dc4-3b04-8a8b-405b-fdc94e7ed827,794.15,2024-03-19 12:07:00,normal,DEV-31B5A81A1D16,mobile,EU-EAST
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,13c11754-27aa-7cbc-2337-7bbcfffe77c8,252.6,2024-03-19 12:18:00,normal,DEV-7B551A8BAAC1,web,LATAM
82dc4c8e-36b5-229a-acf5-e81e71316269,a4bbf962-606e-0e1c-8f15-84494f40c22f,50.11,2024-03-19 12:52:02,normal,DEV-8531BA533122,web,EU-WEST
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,b9de7a3a-4868-22b9-00a8-1de9d20f87d0,121.74,2024-03-19 12:56:00,normal,DEV-98FE2F0B07D6,mobile,APAC
47503f1d-c33a-1f6c-1d69-1fba5e187b24,3f4b1a70-c074-718e-425a-609f7337c599,107.27,2024-03-19 13:10:00,normal,DEV-941111FAF750,web,EU-EAST
587ef344-6f3f-920c-98b8-e4cc1bc044fc,01902620-59dc-abd0-56fe-bfb9ebe9e207,387.24,2024-03-19 13:56:31,normal,DEV-67C236CA9390,mobile,US-EAST
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,8d4a75b8-551a-c8ea-585a-0afa7bfdcc12,542.23,2024-03-19 14:01:00,normal,DEV-002BBC8FE71A,web,EU-EAST
7f671eec-3da7-0577-aee1-e86b9ea556aa,9261549d-3d22-5c30-b28f-41defb140bc3,51.82,2024-03-19 15:24:36,normal,DEV-1582C06A5949,mobile,APAC
0299436a-8e48-5223-46b9-8991e14eb70d,6aedfdc7-a3e0-5309-b5a1-b94967884209,690.32,2024-03-19 15:49:25,normal,DEV-A8CCA43FDAF0,mobile,APAC
5bd20c98-a513-5ea0-fa53-e34de6d5901d,b89f72f3-2a60-c652-e714-7668cf1d7d3a,32.4,2024-03-19 17:21:40,normal,DEV-1F319C939245,web,APAC
bdf66ba5-dc9c-96de-65a6-74c212738a23,bc0a6a5d-6e99-6e3e-e3b1-37fc0a3450fc,595.01,2024-03-19 17:55:00,normal,DEV-95277759AD21,web,APAC
b489d070-7914-f8a8-bea4-ff31517400f8,8573e793-c715-b2b9-c40c-5d9146fde062,184.15,2024-03-19 18:09:36,normal,DEV-6DA5F56AABC0,mobile,EU-WEST
3e896c64-e117-dac3-119c-4ea3e1805081,980402a2-b07a-a066-7354-35ea68949b8d,17.37,2024-03-19 18:20:45,normal,DEV-E0867F3EF59B,mobile,EU-EAST
8dcdcd03-969b-6662-0562-8059568cc69b,ba0266ef-be05-5787-965b-efdf6b4be411,156.69,2024-03-19 18:27:16,normal,DEV-A0FC3310401B,mobile,APAC
1bac27a7-b386-f7a4-c991-603f28c13091,6694c343-10ba-58e3-d276-2bdc1d34d08e,23.64,2024-03-19 18:34:35,normal,DEV-430C7946293C,web,LATAM
dc4ad56b-d601-6237-ac9e-d156f63fce41,e45b712e-b822-5688-d0a4-44329cd6c852,1760.44,2024-03-19 19:14:12,normal,DEV-6CD607656C22,mobile,EU-WEST
7656af72-29d4-beef-3eab-edcbbaa80dd4,c6deb2f0-530a-c1c7-b8ba-83684fc77768,137.29,2024-03-19 19:41:35,normal,DEV-2CAD62A765D3,mobile,US-WEST
a8e56e0c-20de-435d-2031-d750c40db9b4,20ac3703-eb67-146a-77a6-e17cd72b6108,41.63,2024-03-20 09:45:18,normal,DEV-69FA50C74B31,mobile,US-EAST
01902620-59dc-abd0-56fe-bfb9ebe9e207,cc9fd334-9bdf-0377-a149-23c2f920264c,129.78,2024-03-20 10:00:00,normal,DEV-CBCC5C95E249,web,US-EAST
06b89231-8e86-7f3c-a487-eeabaccb461a,d4f8fd72-f382-1cfd-c083-b73a473bd358,797.67,2024-03-20 10:14:00,normal,DEV-5CD175D4A3BE,web,APAC
c6deb2f0-530a-c1c7-b8ba-83684fc77768,474ebc19-2ef9-1276-6c00-6f6123e2fcb4,1402.84,2024-03-20 12:02:00,normal,DEV-FA7C24F295FC,web,EU-EAST
d8e88ebb-7a9e-8eef-ffa3-61be0f9240e1,1825bc54-30be-b45f-6835-14f2ceb81f9d,307.41,2024-03-20 12:02:14,normal,DEV-CDD9ABC90BBA,web,US-WEST
f758dce2-0556-daea-67b0-32831d7c0098,6f962882-95d8-2980-ff37-d19c2e76128b,278.36,2024-03-20 12:09:00,normal,DEV-7DBD15445902,mobile,EU-EAST
533420e6-d9d8-0b8d-7e8a-dee70758e201,ab05347f-d556-b37d-8f08-81ee8011316b,288.04,2024-03-20 12:12:40,normal,DEV-FA0615C52392,web,US-WEST
ab05347f-d556-b37d-8f08-81ee8011316b,1b66b5a9-e3c4-3657-1d8c-bbac43b409ef,3043.63,2024-03-20 12:32:00,normal,DEV-62EAE719A312,mobile,EU-EAST
ee0caeb5-ecfe-db99-2790-cebdbfddc3d9,5be6128e-18c2-6797-6142-ea7d17be3111,138.81,2024-03-20 12:38:05,normal,DEV-30394F0B5593,mobile,APAC
4d29d1ab-3455-12f7-01f7-c7ec0e0630cd,edcb8cb6-0692-dc63-9424-aed51bac5c15,143.82,2024-03-20 13:59:00,normal,DEV-6AC0DA6C59B2,mobile,US-WEST
b489d070-7914-f8a8-bea4-ff31517400f8,11c58ef0-dd46-3c09-4752-87aa5408f9ac,1464.82,2024-03-20 14:12:45,normal,DEV-F943141B9098,atm,EU-EAST
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,78660765-14f7-ce8d-d5bc-b8d04094dded,175.33,2024-03-20 14:30:00,normal,DEV-A5DDC39D06FE,web,EU-EAST
1723199d-bf2c-14a0-3a3c-8a71ff574e2b,707df251-fdb1-429e-7010-ed13b526b22d,200.46,2024-03-20 18:41:09,normal,DEV-3802214BA540,atm,EU-EAST
fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,d58842de-a2bc-372f-7412-b29347294739,479.04,2024-03-20 18:59:00,normal,DEV-1D5D33611134,mobile,US-EAST
e3236d1a-3c1b-dacc-18e1-93311dba1267,e8cda0cc-76da-3ca0-d2e8-2f38a2a9d4d8,65.3,2024-03-20 20:38:08,normal,DEV-833D5E11A680,mobile,EU-EAST
0c0fd195-c17a-f08a-1745-d6d87e570ddf,69288e92-c68a-152f-db23-aa8c3bcabf85,179.66,2024-03-21 07:38:10,normal,DEV-E03664FDDA37,mobile,US-EAST
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,83f4a9a9-48a6-39d0-15b5-2908a8aa7158,331.87,2024-03-21 08:53:00,normal,DEV-D432B3969A86,web,APAC
9e3d750d-f296-d9f0-cd23-72c22bffe17b,11c58ef0-dd46-3c09-4752-87aa5408f9ac,306.0,2024-03-21 12:44:00,normal,DEV-EFE043F5C5F3,mobile,EU-WEST
3712f2d1-87cd-b6a1-bf01-2e32177d6e7e,2cf6bf75-6a5e-6920-bf5a-e7e653a3dd5a,1066.26,2024-03-21 13:19:00,normal,DEV-0977EF29D493,mobile,EU-EAST
cac5b68c-28f4-9481-a0a0-4dc427209bdf,1f15c7b6-7c16-128d-b2c0-8394e17f29e1,57.06,2024-03-21 13:45:04,normal,DEV-9C4D4169DE84,web,US-WEST
9f294a8b-d184-6c39-c476-7556f97be2dd,ee0caeb5-ecfe-db99-2790-cebdbfddc3d9,719.14,2024-03-21 14:40:00,normal,DEV-1E31D4145ED2,web,LATAM
83f4a9a9-48a6-39d0-15b5-2908a8aa7158,a4161293-c4c2-e2e3-444e-a7c8c0398710,89.79,2024-03-21 14:57:36,normal,DEV-3DF7BC45144A,web,US-EAST
fc04a168-652f-fb49-3873-e57f0ba078e8,2d06e8cf-3805-f907-6cd6-6193c7468f59,484.04,2024-03-21 15:06:00,normal,DEV-F87EFD969B8D,web,EU-WEST
0d2b91ef-b897-6ec5-ea74-bb18de3b496f,ba0266ef-be05-5787-965b-efdf6b4be411,223.26,2024-03-21 15:24:00,normal,DEV-8D5D8F69321E,web,LATAM
62801c45-1043-5a10-98ae-43346c12ace8,73557b9d-0fd6-f47e-f52d-4af2269ed4c9,111.22,2024-03-21 16:56:57,normal,DEV-FC012ED0B0B2,web,APAC
839fbc50-1223-b513-5496-f63cdc1110c1,0a17991e-a576-9411-a0a1-1839e7457704,12.78,2024-03-21 17:00:28,normal,DEV-93872B29BF36,web,EU-EAST
7f2984f5-bec3-9a37-9b3d-74bde91e314e,c7b5b2bc-5a8a-aeca-1a50-aec3aabc25fa,158.3,2024-03-21 17:58:33,normal,DEV-C37191E610DD,mobile,EU-EAST
a3d70628-ece6-6fa2-fd51-66e6451b4cf3,8d244e3e-c4da-bddb-e0b1-5abaa6a27967,513.93,2024-03-21 19:05:08,normal,DEV-C4208FB8B736,mobile,US-EAST
b04d3376-77fc-9703-1fd5-a423706c5c56,25440fe0-6e41-7d47-5ff5-95ea5bc440f1,536.02,2024-03-22 07:57:29,normal,DEV-1D1551001AB9,web,LATAM
b18753e6-d457-8ad9-a867-a096edd877c8,217d65a0-c568-11cd-5563-f61600e85ece,1056.36,2024-03-22 09:22:00,normal,DEV-673E9C8339B9,mobile,EU-EAST
c6deb2f0-530a-c1c7-b8ba-83684fc77768,0f02bad0-e706-7ef4-66aa-9385dd59ba71,742.62,2024-03-22 10:28:00,normal,DEV-B104172CEB7F,mobile,US-WEST
a974d079-716f-da0a-45a8-882914e286e5,bc0a6a5d-6e99-6e3e-e3b1-37fc0a3450fc,1180.51,2024-03-22 10:48:00,normal,DEV-B2CA38E909F0,web,EU-EAST
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,709b7d97-464c-04af-3d3f-3799a07295e9,162.84,2024-03-22 11:08:00,normal,DEV-A68F7EDC2CE1,web,EU-EAST
a2178f84-bdb0-25ff-2451-e5a411d059b2,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,726.54,2024-03-22 11:40:00,normal,DEV-DC2E62B2FA87,mobile,US-WEST
59e1ac09-5970-a859-c6b6-e4ade7ea8d5a,c96b5edb-0cf2-b69b-0577-aea9f8999246,168.43,2024-03-22 13:21:00,normal,DEV-6860ED09F7D7,web,US-EAST
75d66ed4-eb1f-a9f2-d10b-d1d033173470,87f8424d-aae6-5fc1-76f2-dbfecd29a36f,49.86,2024-03-22 13:45:51,normal,DEV-4FB6123CF911,web,EU-WEST
a81fdec3-279c-658a-3676-0ce581e5c9f6,3d1a85dd-506e-5a9a-b758-588dab73295b,1017.76,2024-03-22 14:05:00,normal,DEV-2EFE2C306639,web,EU-WEST
5cb85aed-f5f6-2c97-6efb-63b11b049863,1422373f-8622-68d1-6683-e10796c044d0,112.03,2024-03-22 14:42:44,normal,DEV-76993E8E9F65,web,US-EAST
afffcfd2-341e-f40b-57c7-00aab7b56ea7,19db3ad0-ddd1-dfb2-3b98-2ef8daf61a26,264.16,2024-03-22 14:48:40,normal,DEV-B6F9AB6DA9AB,web,APAC
ab05347f-d556-b37d-8f08-81ee8011316b,ffb8102d-9475-dbc9-9641-8cedd664d264,77.47,2024-03-22 15:29:00,normal,DEV-7DFDB0F9245C,web,EU-WEST
6a07f213-7129-cec7-9b69-554d7c54535f,d5704f32-702c-dd20-2862-18b848f4ef12,626.31,2024-03-22 15:39:00,normal,DEV-03D3461F4C06,web,US-EAST
14a0bccb-8a47-6a87-e49d-681d51d87c64,17e8392a-55ce-e5db-9e87-e04ca2086977,90.59,2024-03-22 16:09:20,normal,DEV-AC730CEEDDC2,web,EU-EAST
82ec9f2d-fbf6-e16f-9b30-80d56fb78271,b89f72f3-2a60-c652-e714-7668cf1d7d3a,70.77,2024-03-22 18:22:44,normal,DEV-7BD6E1D5FCEA,web,EU-EAST
77097749-527e-ecfa-a79a-c9aa9b4e2c24,6f81cf4f-7701-f7bb-7bc6-7e1fc64ee6e3,264.98,2024-03-22 19:40:06,normal,DEV-C302A2145243,web,APAC
d58842de-a2bc-372f-7412-b29347294739,a81fdec3-279c-658a-3676-0ce581e5c9f6,12.35,2024-03-22 20:21:40,normal,DEV-45E473E5550D,mobile,EU-WEST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,a81fdec3-279c-658a-3676-0ce581e5c9f6,47.16,2024-03-23 07:23:55,normal,DEV-7C0A9B54D227,mobile,APAC
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,7674456f-626d-719d-81cf-325298159d6c,338.72,2024-03-23 10:30:00,normal,DEV-B04A384CA561,mobile,EU-EAST
3d85de89-c217-1429-8e20-07247d137018,2067bdac-88bd-13d1-b540-b30e039f3a25,27.34,2024-03-23 10:33:42,normal,DEV-08251947EA42,web,EU-EAST
6a07f213-7129-cec7-9b69-554d7c54535f,a847bce7-90fa-6b57-24ac-2130deaf528d,270.9,2024-03-23 10:56:00,normal,DEV-D1876ABDA041,mobile,LATAM
3170f437-a8f7-ef5a-060e-df5b39118497,3985c3cf-3f76-be1d-1efa-21977394988f,63.62,2024-03-23 12:05:01,normal,DEV-272E97E1BC36,mobile,LATAM
f758dce2-0556-daea-67b0-32831d7c0098,fff9f585-0d55-7b61-8a17-5dfebfc00dc8,207.22,2024-03-23 12:40:00,normal,DEV-A4CA2081A780,web,US-WEST
138d994c-2b0a-bedd-c774-44cb5543fc3c,c0e9ab30-ed26-62e9-17e0-11b7f8102383,374.4,2024-03-23 12:43:00,normal,DEV-5BE606E33F44,web,US-EAST
1e52d770-3f89-7142-fe71-6b1415ce6a66,96da1dac-72ff-5d2a-386e-cbe06b65a6a4,130.19,2024-03-23 13:26:38,normal,DEV-E9D6361DB014,web,LATAM
c6deb2f0-530a-c1c7-b8ba-83684fc77768,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,321.81,2024-03-23 13:43:00,normal,DEV-EF2ACC18998D,mobile,US-WEST
06b89231-8e86-7f3c-a487-eeabaccb461a,2dbc2134-c30f-f46e-8026-695ff8cda88b,162.92,2024-03-23 14:31:00,normal,DEV-F4708C042B51,web,US-WEST
828c37e7-87d5-b7be-1d30-d990a21b0307,61607459-85c7-504b-c693-da1139c6a1ca,2717.0,2024-03-23 15:21:00,normal,DEV-0EBD6395C49F,web,EU-EAST
0299436a-8e48-5223-46b9-8991e14eb70d,dc8aee30-be60-33f7-28be-9288e5af6e39,207.48,2024-03-23 15:48:11,normal,DEV-933C473BCCD4,web,EU-WEST
217d65a0-c568-11cd-5563-f61600e85ece,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,108.12,2024-03-23 16:06:10,normal,DEV-AB9B35F5C654,web,US-EAST
9a36d1ec-2c6a-6e9a-3280-67a14187222b,8c41561b-e827-a1b9-d4a0-2e536d3ee1dc,1243.28,2024-03-23 16:48:00,normal,DEV-4AB9F4A3EE30,web,EU-EAST
4ca9cf07-b1aa-0f6a-2a96-e1e27194eae2,8dcdcd03-969b-6662-0562-8059568cc69b,29.31,2024-03-23 18:22:26,normal,DEV-FBC777AD0AFC,mobile,EU-WEST
8eb22579-0cdb-1ca4-76ec-bdd68498e113,8a63f881-ffd0-f9d5-a6f2-f7b80cf35b58,50.84,2024-03-23 19:01:12,normal,DEV-3987DDEF7AF4,web,US-EAST
093923de-8bab-ce3b-2628-6bfbe767dcea,0d2b91ef-b897-6ec5-ea74-bb18de3b496f,381.87,2024-03-23 19:44:15,normal,DEV-FB2318BC2E3B,atm,APAC
1b66b5a9-e3c4-3657-1d8c-bbac43b409ef,8dcdcd03-969b-6662-0562-8059568cc69b,183.21,2024-03-23 19:48:53,normal,DEV-A1E593D228D4,mobile,EU-EAST
859131d2-bbda-0242-2d17-4fc96f7c15ea,c9af18f8-43b9-da13-ec85-6f373bc1a987,488.82,2024-03-23 21:07:03,normal,DEV-24495E6B1E56,mobile,LATAM
46685257-bdd6-40fb-0667-1ad11c80317f,9be578c7-81f6-31d4-a392-31a7d777a477,58.09,2024-03-24 08:17:50,normal,DEV-614CA921CB4C,mobile,APAC
ebd14d2c-75b2-7455-04cc-3ede6fac1673,b3ecb951-ab8c-bf97-20b7-1785d02ce0c1,436.03,2024-03-24 08:21:00,normal,DEV-A9857DCC0C66,web,EU-WEST
b3e4110a-45f5-0c52-2e2f-bf77076979d6,fbddcf7c-9c96-e9ec-4d71-c366b41b3143,350.09,2024-03-24 13:03:00,normal,DEV-F415F9C084D4,mobile,US-WEST
